listing_id,host_since,host_location,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_listings_count,host_total_listings_count,host_identity_verified,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,price,weekly_price,monthly_price,cleaning_fee,guests_included,extra_people,minimum_nights,maximum_nights,has_availability,availability_30,availability_60,availability_90,availability_365,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,cancellation_policy,calculated_host_listings_count,host_neighbourhood_Adams,host_neighbourhood_Alki,host_neighbourhood_Arbor Heights,host_neighbourhood_Atlantic,host_neighbourhood_Belltown,host_neighbourhood_Bitter Lake,host_neighbourhood_Briarcliff,host_neighbourhood_Brighton,host_neighbourhood_Broadview,host_neighbourhood_Broadway,host_neighbourhood_Bryant,host_neighbourhood_Cedar Park,host_neighbourhood_Central Business District,host_neighbourhood_Columbia City,host_neighbourhood_Crown Hill,host_neighbourhood_Dunlap,host_neighbourhood_East Queen Anne,host_neighbourhood_Eastlake,host_neighbourhood_Fairmount Park,host_neighbourhood_Fauntleroy,host_neighbourhood_First Hill,host_neighbourhood_Fremont,host_neighbourhood_Gatewood,host_neighbourhood_Genesee,host_neighbourhood_Georgetown,host_neighbourhood_Green Lake,host_neighbourhood_Greenwood,host_neighbourhood_Haller Lake,host_neighbourhood_Harrison/Denny-Blaine,host_neighbourhood_High Point,host_neighbourhood_Highland Park,host_neighbourhood_Holly Park,host_neighbourhood_Industrial District,host_neighbourhood_Interbay,host_neighbourhood_International District,host_neighbourhood_Laurelhurst,host_neighbourhood_Lawton Park,host_neighbourhood_Leschi,host_neighbourhood_Lower Queen Anne,host_neighbourhood_Loyal Heights,host_neighbourhood_Madison Park,host_neighbourhood_Madrona,host_neighbourhood_Mann,host_neighbourhood_Maple Leaf,host_neighbourhood_Matthews Beach,host_neighbourhood_Meadowbrook,host_neighbourhood_Mid-Beacon Hill,host_neighbourhood_Minor,host_neighbourhood_Montlake,host_neighbourhood_Mount Baker,host_neighbourhood_North Admiral,host_neighbourhood_North Beach/Blue Ridge,host_neighbourhood_North Beacon Hill,host_neighbourhood_North College Park,host_neighbourhood_North Delridge,host_neighbourhood_North Queen Anne,host_neighbourhood_Olympic Hills,host_neighbourhood_Phinney Ridge,host_neighbourhood_Pike-Market,host_neighbourhood_Pinehurst,host_neighbourhood_Pioneer Square,host_neighbourhood_Portage Bay,host_neighbourhood_Rainier Beach,host_neighbourhood_Ravenna,host_neighbourhood_Riverview,host_neighbourhood_Roosevelt,host_neighbourhood_Roxhill,host_neighbourhood_Seaview,host_neighbourhood_Seward Park,host_neighbourhood_South Beacon Hill,host_neighbourhood_South Delridge,host_neighbourhood_South Lake Union,host_neighbourhood_South Park,host_neighbourhood_Southeast Magnolia,host_neighbourhood_Stevens,host_neighbourhood_Sunset Hill,host_neighbourhood_University District,host_neighbourhood_Victory Heights,host_neighbourhood_View Ridge,host_neighbourhood_Wallingford,host_neighbourhood_Wedgwood,host_neighbourhood_West Queen Anne,host_neighbourhood_West Woodland,host_neighbourhood_Westlake,host_neighbourhood_Whittier Heights,host_neighbourhood_Windermere,host_neighbourhood_Yesler Terrace,verification_amex,verification_email,verification_facebook,verification_google,verification_jumio,verification_kba,verification_linkedin,verification_manual_offline,verification_manual_online,verification_phone,verification_photographer,verification_reviews,verification_sent_id,verification_weibo,zipcode_98101,zipcode_98102,zipcode_98103,zipcode_98104,zipcode_98105,zipcode_98106,zipcode_98107,zipcode_98108,zipcode_98109,zipcode_98112,zipcode_98115,zipcode_98116,zipcode_98117,zipcode_98118,zipcode_98119,zipcode_98121,zipcode_98122,zipcode_98125,zipcode_98126,zipcode_98133,zipcode_98134,zipcode_98136,zipcode_98144,zipcode_98146,zipcode_98177,zipcode_98178,zipcode_98199,zipcode_9998122,has_tv,has_cable_tv,has_internet,has_wireless_internet,has_air_conditioning,has_kitchen,has_heating,has_washer,has_dryer,has_family_kid_friendly,has_free_parking_on_premises,has_pets_allowed,has_hot_tub,has_indoor_fireplace,has_breakfast,has_essentials,has_shampoo,has_smoke_detector,has_carbon_monoxide_detector,has_first_aid_kit,has_fire_extinguisher,has_laptop_friendly_workspace,has_wheelchair_accessible
8240758,2014-05-20,0.0,0.0,0.0,0.0,0,1.0,1.0,1,14.0,2.0,2,1.0,1.0,1.0,4.0,75.0,500.0,2200.0,100.0,1,0.0,3,1125,1,0,0,0,94,2,80.0,9.0,10.0,10.0,10.0,10.0,9.0,0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0
6856295,2015-06-02,3.0,3.0,90.0,100.0,0,1.0,1.0,1,15.0,1.0,2,1.0,1.0,1.0,4.0,65.0,555.0,1850.0,50.0,2,15.0,1,1125,1,29,59,89,364,46,97.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,0
6881188,2015-05-12,1.0,4.0,100.0,100.0,0,2.0,2.0,1,15.0,2.0,6,2.5,3.0,4.0,4.0,375.0,1800.0,2200.0,100.0,1,0.0,1,1125,1,28,58,88,363,23,96.0,10.0,10.0,10.0,10.0,10.0,9.0,0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,0,0,0
1579615,2013-08-26,3.0,4.0,100.0,100.0,1,2.0,2.0,1,15.0,2.0,3,1.0,1.0,2.0,4.0,97.0,590.0,1795.0,45.0,2,10.0,2,1125,1,21,47,77,340,44,98.0,10.0,10.0,10.0,10.0,10.0,10.0,1,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,1,0,0,0,1,1,1,1,0,0
3766866,2014-08-01,3.0,3.0,100.0,100.0,1,1.0,1.0,1,13.0,2.0,2,1.0,1.0,1.0,4.0,145.0,900.0,2250.0,45.0,2,25.0,2,35,1,29,59,88,88,14,97.0,10.0,10.0,10.0,10.0,10.0,9.0,0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,1,0,1,0,0,0,0,1,1,1,1,1,1,1,0
2406966,2009-11-10,3.0,4.0,100.0,0.0,1,2.0,2.0,1,14.0,2.0,5,1.0,2.0,4.0,4.0,129.0,903.0,2200.0,75.0,1,0.0,5,1125,1,12,35,52,313,12,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0
4872699,2014-12-21,0.0,2.0,50.0,0.0,0,1.0,1.0,1,15.0,2.0,6,1.5,3.0,4.0,4.0,197.0,1172.0,2200.0,180.0,1,0.0,4,29,1,30,60,90,364,1,100.0,8.0,10.0,10.0,10.0,10.0,8.0,1,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,1,0,0
5470629,2015-02-26,3.0,3.0,100.0,100.0,1,1.0,1.0,1,14.0,2.0,2,1.0,1.0,1.0,4.0,120.0,650.0,2200.0,60.0,2,20.0,2,28,1,0,0,0,234,25,99.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0
2950213,2014-05-03,3.0,4.0,100.0,100.0,1,1.0,1.0,1,14.0,2.0,4,1.0,1.0,1.0,4.0,200.0,1500.0,5500.0,50.0,4,100.0,2,90,1,29,59,88,88,35,95.0,10.0,9.0,10.0,10.0,10.0,9.0,1,2.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0
9015088,2015-03-10,3.0,4.0,100.0,100.0,0,2.0,2.0,1,14.0,2.0,5,2.0,2.0,2.0,4.0,135.0,650.0,2200.0,50.0,4,15.0,1,1125,1,19,19,19,266,5,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0
3979496,2013-01-22,3.0,3.0,100.0,100.0,1,1.0,1.0,1,15.0,1.0,2,1.0,1.0,1.0,2.0,70.0,450.0,1800.0,50.0,2,0.0,1,1125,1,30,60,90,365,31,95.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,1,0,0,0,0,1,0,1,1,1,1,1,1,0,0
7501919,2015-06-17,3.0,2.0,100.0,100.0,0,1.0,1.0,1,14.0,2.0,2,1.0,1.0,2.0,4.0,150.0,650.0,2200.0,30.0,1,0.0,2,1125,1,22,52,82,357,7,97.0,8.0,10.0,10.0,10.0,10.0,9.0,0,2.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4732995,2014-08-05,3.0,2.0,80.0,100.0,0,1.0,1.0,1,14.0,2.0,3,1.0,1.0,1.0,4.0,200.0,650.0,2200.0,50.0,1,0.0,2,1125,1,30,60,89,89,4,95.0,10.0,9.0,10.0,10.0,10.0,10.0,1,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,1,1,1,0,0,0,0,1,1,1,1,0,0,0,1
7134759,2014-11-01,3.0,4.0,100.0,100.0,0,3.0,3.0,1,12.0,1.0,2,1.0,1.0,1.0,4.0,60.0,650.0,2200.0,55.0,1,0.0,1,26,1,15,43,45,47,16,98.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0.0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0
4532538,2014-11-08,3.0,0.0,0.0,0.0,0,1.0,1.0,0,15.0,2.0,5,3.0,3.0,5.0,4.0,180.0,650.0,2200.0,150.0,1,0.0,5,1125,1,30,60,90,365,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0
7534398,2015-07-24,3.0,4.0,100.0,100.0,0,1.0,1.0,1,14.0,1.0,3,1.0,1.0,1.0,4.0,69.0,350.0,1250.0,50.0,2,15.0,1,1125,1,1,4,34,114,8,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,0
9387189,2011-12-27,3.0,3.0,100.0,100.0,0,1.0,1.0,1,14.0,2.0,3,1.0,0.0,1.0,4.0,90.0,650.0,2200.0,25.0,2,15.0,1,1125,1,27,57,87,112,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,2.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,1,0,0,1,0,0,0,1,1,1,0,1,0,0,0
6337492,2015-05-09,2.0,4.0,100.0,100.0,0,1.0,1.0,1,14.0,2.0,2,1.0,1.0,1.0,4.0,80.0,665.0,2200.0,50.0,2,0.0,1,1125,1,0,0,0,149,5,92.0,9.0,8.0,9.0,10.0,10.0,10.0,0,2.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10231701,2015-12-28,2.0,0.0,0.0,0.0,0,1.0,1.0,0,12.0,1.0,2,1.5,1.0,1.0,4.0,65.0,650.0,2200.0,25.0,1,0.0,1,1125,1,30,57,87,176,0,,,,,,,,1,2.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,1,0,0
1609922,2012-09-06,3.0,3.0,100.0,0.0,1,1.0,1.0,1,15.0,2.0,5,1.5,2.0,2.0,4.0,150.0,650.0,2200.0,90.0,2,10.0,4,1125,1,0,10,11,16,26,94.0,10.0,9.0,10.0,10.0,10.0,9.0,0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,1,0,1,0,0,1,0,1,1,1,1,0,1,0,0
4236723,2012-04-26,1.0,4.0,100.0,100.0,0,4.0,4.0,1,15.0,2.0,6,1.5,2.0,3.0,4.0,195.0,1200.0,4950.0,50.0,4,20.0,1,1125,1,30,57,87,362,113,94.0,9.0,9.0,10.0,10.0,10.0,9.0,1,0.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,1,1,1
7843837,2014-07-27,1.0,2.0,50.0,100.0,0,1.0,1.0,1,14.0,2.0,4,1.0,1.0,1.0,4.0,149.0,650.0,2200.0,50.0,1,0.0,1,7,1,22,28,28,183,0,,,,,,,,0,2.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,0,1,0,0,0,1,0,1,1,0,0,0,0
3076065,2014-05-18,3.0,2.0,100.0,0.0,1,1.0,1.0,1,15.0,2.0,5,3.0,2.0,2.0,4.0,224.0,650.0,2200.0,120.0,1,0.0,3,1125,1,30,60,90,365,15,96.0,10.0,10.0,9.0,10.0,10.0,9.0,0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,1,0,0,0,0,1,0,1,1,1,1,0,1,0,0
6423204,2015-05-14,3.0,3.0,100.0,100.0,0,1.0,1.0,1,15.0,2.0,3,1.0,2.0,2.0,4.0,115.0,650.0,2200.0,40.0,2,10.0,3,1125,1,10,25,54,54,44,91.0,9.0,9.0,10.0,10.0,9.0,9.0,0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0
8338849,2015-09-11,3.0,2.0,67.0,100.0,0,3.0,3.0,1,15.0,1.0,2,1.0,1.0,1.0,4.0,55.0,650.0,2200.0,50.0,1,0.0,1,1125,1,0,2,2,249,7,94.0,10.0,10.0,10.0,10.0,10.0,10.0,0,2.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0
