listing_id,id
107962,30318238
107962,30936201
107962,33896517
107962,42114650
107962,43063480
107962,44124588
107962,44879264
107962,45559159
107962,45779807
107962,46135262
107962,46473501
107962,46705715
107962,49171576
107962,49849165
107962,50028663
107962,50520874
107962,50786302
107962,51578026
107962,52101505
107962,52378697
4933447,28025273
4933447,28344430
4933447,28654487
4933447,29222647
4933447,29780611
4933447,30333728
4933447,31240090
4933447,31646302
4933447,31970199
4933447,33253149
4933447,33995340
4933447,34422022
4933447,34673247
4933447,35086488
4933447,35417132
4933447,36210909
4933447,36705015
4933447,37207795
4933447,37875657
4933447,38858966
4933447,39294329
4933447,39562348
4933447,41925400
4933447,42333935
4933447,42536684
4933447,43655870
4933447,44439715
4933447,45087711
4933447,45486071
4933447,45941707
4933447,46418801
4933447,46574213
4933447,47046014
4933447,47354118
4933447,47629139
4933447,48173481
4933447,49129744
4933447,49466562
4933447,49900269
4933447,50096152
4933447,50495839
4933447,51061644
4933447,51441609
4933447,51817005
4933447,53216408
8015531,47425801
8015531,47773863
8015531,48047944
8015531,48156412
8015531,48367071
8015531,48558346
8015531,48953589
8015531,49080295
8015531,49636056
8015531,50120322
8015531,50374611
8015531,50879272
8015531,50973599
8015531,51103850
8015531,51216638
8015531,51399748
8015531,51590889
8015531,51683025
8015531,51811916
8015531,51991061
8015531,52583287
8015531,52898422
8015531,53139235
8015531,53372115
8015531,53664171
8015531,53830563
8015531,54324214
8015531,54849008
8015531,54923325
8015531,55438322
8015531,55828491
8015531,55967952
8015531,56394780
8015531,56676092
8015531,56876428
8015531,56921844
8015531,57156474
8015531,57292666
8015531,57918050
8015531,58315004
7773668,42766208
7773668,44203711
7773668,45230258
7773668,45999506
7773668,47217086
7773668,48208846
7773668,48791725
7773668,49815082
7773668,50360089
7773668,51619450
7773668,51979431
7773668,53287111
7773668,54151107
7773668,54935319
7773668,54997667
7773668,55944706
7773668,56359759
7773668,57664295
7649837,41048112
7649837,41695423
7649837,42940543
7649837,43144827
7649837,44001490
7649837,44686404
7649837,45894102
7649837,46796470
7649837,47783951
3308825,14670041
3308825,15020807
3308825,15793304
3308825,16272125
3308825,16533578
3308825,17005174
3308825,17725676
3308825,18501187
3308825,18613499
3308825,18819076
3308825,21437125
3308825,35178847
3308825,37494652
3308825,38343166
3308825,38683179
3308825,38795983
3308825,39999061
3308825,40001244
3308825,40007277
3308825,40130369
3402376,16574337
3402376,18892261
3402376,24409481
3402376,25001592
4402880,50275307
4402880,51653034
8608525,52516828
2396734,11246896
2396734,12655497
2396734,19586195
2396734,19812498
2396734,20992960
2396734,21343799
2396734,23522174
2396734,23692660
2396734,28009044
2396734,28868952
2396734,29934523
2396734,32032361
2396734,33018002
2396734,33281781
2396734,35543027
2396734,36576288
2396734,37554472
2396734,38567302
2396734,38977510
2396734,39906942
2396734,41927355
2396734,45270181
2396734,51285327
3534364,15740867
3534364,15807509
3534364,16425334
3534364,17243128
3534364,17398506
3534364,18825898
3534364,29124817
3534364,34359080
3534364,41860677
3534364,47085734
4022127,24505301
4022127,24800336
4022127,25014591
4022127,25635041
4022127,25970310
4022127,26194920
4022127,26509988
4022127,26613536
4022127,27131943
4022127,27401191
4022127,27591947
4022127,28467818
4022127,28622844
4022127,29104086
4022127,29971223
4022127,30230374
4022127,30550744
4022127,30671314
4022127,31935419
4022127,32742907
4022127,33002363
4022127,33211715
4022127,33445906
4022127,33541727
4022127,33970322
4022127,34275377
4022127,34474483
4022127,35196411
4022127,35449807
4022127,36086681
4022127,36261525
4022127,36762895
4022127,37132146
4022127,37318879
4022127,38980088
4022127,39339872
4022127,39478321
4022127,40197318
4022127,40719229
4022127,41597713
4022127,42245538
4022127,43018590
4022127,44104926
4022127,44634486
4022127,45770607
4022127,46467814
4022127,46692158
4022127,47474420
4022127,48109764
4022127,48868889
4022127,49995660
4022127,50308014
4022127,51136483
4022127,51669783
4022127,53540223
4022127,54290322
4022127,54630923
4022127,55418412
4022127,55839980
4022127,56689620
4022127,57395107
7205443,38065286
7205443,40519807
7205443,44715478
7205443,46647203
7205443,47185964
7205443,48465879
7205443,49828756
7205443,54184014
7205443,55437602
7205443,55855742
5052459,27707017
5052459,27968086
5052459,28324458
5052459,28800727
5052459,29706612
5052459,29846207
5052459,30305198
5052459,30824067
5052459,33287045
5052459,33787336
5052459,35294038
5052459,35637549
5052459,36002194
5052459,36182446
5052459,36368742
5052459,36764339
5052459,37549533
5052459,38381234
5052459,40280383
5052459,40522709
5052459,41678450
5052459,42632697
5052459,43071196
5052459,44361346
5052459,45293456
5052459,45529484
5052459,46224527
5052459,47588138
5052459,51759779
5052459,52333026
5052459,56643766
8779676,50986690
8779676,51996754
8779676,52381373
8779676,53512678
8779676,54765091
8779676,55725954
704764,3107906
704764,3347705
704764,3519659
704764,3690947
704764,3753200
704764,3819760
704764,4043469
704764,4196775
704764,4225129
704764,4370704
704764,4845582
704764,4901177
704764,5034720
704764,5158622
704764,5279896
704764,5394030
704764,5472601
704764,5694773
704764,5764356
704764,5908796
704764,6119136
704764,6414389
704764,6587752
704764,6845033
704764,7158302
704764,7279692
704764,7386550
704764,7760024
704764,8082735
704764,8431655
704764,8540060
704764,8769489
704764,8921363
704764,8982968
704764,9113526
704764,9364165
704764,10285468
704764,10426337
704764,10837322
704764,11292322
704764,11410337
704764,11818590
704764,12020318
704764,13414710
704764,13462910
704764,13637947
704764,13959311
704764,14204666
704764,14386964
704764,15308235
704764,15527450
704764,15901983
704764,16341346
704764,17108280
704764,17495345
704764,18873641
704764,19164419
704764,19322495
704764,19543648
704764,19724785
704764,19955132
704764,20102191
704764,20420299
704764,20910656
704764,21111958
704764,21382548
704764,21672950
704764,23372372
704764,23896738
704764,24544326
704764,25139755
704764,25446853
704764,26610432
704764,26960929
704764,27352889
704764,27618366
704764,28478369
704764,28544903
704764,28811745
704764,29295995
704764,29940101
704764,30329391
704764,30822186
704764,31897363
704764,32662793
704764,33247664
704764,33667569
704764,33917711
704764,34652617
704764,35371735
704764,36670403
704764,37305156
704764,37697480
704764,39129997
704764,39557574
704764,39631541
704764,41090733
704764,43349206
704764,43634359
704764,44116775
704764,45365122
704764,46280548
704764,46707944
704764,47079919
704764,47654345
704764,48334440
704764,48869559
704764,49699319
704764,50711517
704764,50957381
704764,51436927
704764,55656328
3627658,16236208
3627658,16590939
3627658,17894715
3627658,18921769
3627658,35592844
3627658,36196434
3627658,38318777
3627658,40023406
3627658,46080341
5014835,30471994
5014835,37064284
2931922,17768598
2931922,18717808
2931922,18901852
2931922,25464864
2931922,27313373
2931922,39629126
2931922,41088433
2931922,42544649
2931922,44350737
2931922,48556874
609421,17269812
609421,35134140
4909327,35016336
4909327,35490652
4909327,37901159
4909327,39088360
4909327,39580049
4909327,39789508
4909327,40394610
4909327,41665911
4909327,42164499
4909327,42627761
4909327,42946544
4909327,44042873
4909327,45214261
4909327,47429204
3592838,17399444
3592838,17586287
3592838,17652938
3592838,17872265
3592838,18077704
3592838,18199316
3592838,18340074
3592838,18454315
3592838,18560223
3592838,18668274
3592838,18816404
3592838,18926369
3592838,18975594
3592838,19037988
3592838,19298841
3592838,19471917
3592838,19581647
3592838,19879944
3592838,20042336
3592838,20169836
3592838,20289308
3592838,20434688
3592838,20622100
3592838,20760648
3592838,20835297
3592838,20935840
3592838,21126498
3592838,21201173
3592838,21434917
3592838,21518372
3592838,21647956
3592838,21885729
3592838,22094095
3592838,22256852
3592838,22475078
3592838,22526609
3592838,22842972
3592838,23084647
3592838,23234510
3592838,23259454
3592838,23335351
3592838,23605763
3592838,23818490
3592838,23943783
3592838,24836501
3592838,26107265
3592838,26189503
3592838,26296471
3592838,26369000
3592838,26526612
3592838,26815789
3592838,26898506
3592838,27031384
3592838,27084140
3592838,27147388
3592838,27444531
3592838,27477549
3592838,27490506
3592838,27673896
3592838,27764039
3592838,27868948
3592838,27976594
3592838,28097926
3592838,28381114
3592838,28475842
3592838,28549610
3592838,28591771
3592838,28697433
3592838,28834068
3592838,29037696
3592838,29970806
3592838,30116071
3592838,30193022
3592838,30989381
3592838,31546010
3592838,31693332
3592838,32392868
3592838,32529907
3592838,32776359
3592838,33065439
3592838,34110445
3592838,34170977
3592838,34279786
3592838,35085515
3592838,36180641
3592838,37893548
3592838,38252633
3592838,38716409
3592838,39143967
3592838,42244287
3592838,42505490
3592838,43033120
3592838,43374266
3592838,43600122
3592838,43751044
3592838,44762286
3592838,45653293
3592838,45935589
3592838,46463948
3592838,46869869
3592838,47632124
3592838,48163987
3592838,48676104
3592838,50159913
3592838,51885501
3592838,52473110
3592838,53035505
3592838,53587510
3592838,54013468
3592838,55634668
3592838,56325587
3592838,56412055
3592838,56692306
3592838,56794179
8389809,47498321
8389809,53487102
3334052,18487097
3334052,19132387
3334052,19854403
3334052,20200495
3334052,20642788
3334052,21929507
3334052,22127703
3334052,22712120
3334052,25243766
3334052,27049272
3334052,28648000
3334052,30095664
3334052,31707217
3334052,33260082
3334052,34290264
3334052,35207021
3334052,35648398
3334052,36515323
3334052,36962307
3334052,37649318
3334052,37956234
3334052,38500644
3334052,38812652
3334052,39373902
3334052,39926266
3334052,40761738
3334052,41731794
3334052,43215760
3334052,44520056
3334052,45061220
3334052,45664746
3334052,46128154
3334052,47623761
3334052,48387458
3334052,49780890
3334052,50750938
3334052,51281293
3334052,53335550
3334052,54869695
3334052,55203401
3334052,56213272
3334052,56538014
3334052,57477563
3334052,57963794
2441908,10705169
2441908,11022897
2441908,11085844
2441908,11198727
2441908,11618034
2441908,11755490
2441908,13410135
2441908,14092564
2441908,14271028
2441908,14432314
2441908,14863175
2441908,15037061
2441908,15748753
2441908,15950164
2441908,16069386
2441908,17221008
2441908,17350165
2441908,18228499
2441908,18482100
2441908,18599876
2441908,19456796
2441908,19729250
2441908,19939624
2441908,20329840
2441908,20523903
2441908,20659581
2441908,20957518
2441908,21065416
2441908,21360219
2441908,21459222
2441908,21624212
2441908,21849120
2441908,21974761
2441908,22112835
2441908,22221193
2441908,22582797
2441908,22762797
2441908,22982222
2441908,23163899
2441908,23946955
2441908,24467735
2441908,24629726
2441908,24894747
2441908,30658235
2441908,31066863
2441908,32499320
2441908,33999895
2441908,34526128
2441908,34728150
2441908,35451466
2441908,36356267
2441908,37029040
2441908,37439073
2441908,37646433
2441908,38091769
2441908,39729903
2441908,40088541
2441908,41060347
2441908,42377331
2441908,42852423
2441908,43221692
2441908,43895342
2441908,45385961
2441908,45919035
2441908,46279299
2441908,47459691
2441908,50631908
2441908,51439545
2441908,52089240
2441908,54284432
2441908,54838922
2441908,55185561
2441908,56937720
2441908,57764804
7635966,43550825
7635966,49197015
5308875,38064477
5308875,38318525
5308875,38754412
5308875,39114599
5308875,39971922
5308875,40958897
5308875,41972786
5308875,46735950
5308875,47719048
5308875,48346662
5308875,48593719
5308875,48927615
5308875,49830643
5308875,50481863
5308875,51340761
5308875,52250841
5308875,54527946
6358605,35013556
6358605,35252731
6358605,36492077
6358605,36803265
6358605,46845727
6358605,47998807
1901706,14705262
1901706,17453629
1901706,18414131
1901706,18802190
1901706,18994373
1901706,19971543
1901706,22176935
1901706,34235373
1901706,35495910
1901706,35830777
1901706,38548490
1901706,40789497
1901706,45960193
1901706,48411066
1901706,48900609
8117705,52246385
8117705,53929668
8082659,45537720
8082659,45731797
8082659,46057139
8082659,46333779
8082659,46653314
8082659,46953718
8082659,47197555
8082659,47796786
8082659,49684753
8082659,50490058
8082659,50877800
8082659,51405809
8082659,52196976
8082659,54149322
8082659,54781506
8082659,55396731
8082659,58316502
1225820,26160719
1225820,26343040
1225820,26698037
1225820,27405014
1225820,27465490
1225820,30017669
1225820,31633441
1225820,32009101
1225820,32061852
1225820,32533149
1225820,32838629
1225820,33237236
1225820,34777858
1225820,35078360
1225820,36179842
1225820,36527415
1225820,37145159
1225820,37643925
1225820,38595864
1225820,39376248
1225820,43910950
1225820,45242670
1225820,45928956
1225820,46302697
1225820,46587752
1225820,46867280
1225820,48359613
1225820,48612946
1225820,49037284
1225820,49615288
1225820,50128777
1225820,50767086
1225820,53603171
1225820,54108928
1225820,55230278
1225820,56486893
1225820,58286121
523883,1755605
523883,1823707
523883,1884713
523883,2013942
523883,2035871
523883,2316754
523883,2428200
523883,2609850
523883,2664981
523883,2764304
523883,2875284
523883,3294724
523883,4488106
523883,4692259
523883,4990074
523883,5030261
523883,7901967
523883,8009440
523883,8107910
523883,8798389
523883,8975717
523883,9331000
523883,10613920
523883,11485345
523883,16704108
523883,17292706
523883,19783083
523883,19987673
523883,20069639
523883,21885780
523883,22278597
523883,22350329
523883,22480292
523883,22515564
523883,22717884
523883,22921567
523883,27036744
523883,28912743
523883,35212349
523883,36773306
523883,39049665
523883,39551187
523883,46333297
523883,47208788
523883,47441509
523883,47786514
523883,48398926
523883,51712884
523883,57299517
9256702,54184096
9256702,55998804
9256702,57082890
6773472,35605273
6773472,38012256
6773472,38159594
6773472,38521608
6773472,38878170
6773472,39107864
6773472,39231751
6773472,39457955
6773472,39664602
6773472,39837520
6773472,45311880
6773472,47055719
6773472,49733038
1259305,38280911
6452927,39996763
6452927,41432212
7647221,53566954
7647221,54759256
7647221,55833883
699596,2425358
699596,2475753
699596,2565589
699596,2606930
699596,2749115
699596,2814786
699596,2871666
699596,2888057
699596,3070930
699596,3113873
699596,3126594
699596,3344751
699596,3386093
699596,3429682
699596,3592589
699596,3701006
699596,3768133
699596,3826833
699596,3850421
699596,3874233
699596,4007179
699596,4090527
699596,4172743
699596,4265869
699596,4362531
699596,4440997
699596,4712890
699596,4873434
699596,4971590
699596,5010305
699596,5067352
699596,5129532
699596,5229410
699596,5337760
699596,5577514
699596,5661771
699596,5705114
699596,5963395
699596,6240767
699596,6369643
699596,6469160
699596,6555149
699596,6637384
699596,6857497
699596,7034100
699596,7184753
699596,7367774
699596,7563361
699596,7749190
699596,7801271
699596,8026625
699596,8136886
699596,8240918
699596,8430605
699596,8572229
699596,8827399
699596,8963179
699596,9001985
699596,9261210
699596,9359090
699596,9515683
699596,9867385
699596,10054650
699596,10210059
699596,10249367
699596,10389025
699596,10759680
699596,10931561
699596,11157109
699596,11269883
699596,11335225
699596,11800274
699596,11970190
699596,12285991
699596,13051120
699596,13191638
699596,13365353
699596,13610686
699596,13985550
699596,14284532
699596,14657056
699596,14863461
699596,15842317
699596,16743174
699596,16880440
699596,17220726
699596,17567471
699596,17791269
699596,18181382
699596,18423804
699596,18625709
699596,18813723
699596,19101716
699596,19640271
699596,20368497
699596,20847524
699596,21124505
699596,21539555
699596,21915546
699596,22452026
699596,24608914
699596,25030036
699596,25413836
699596,26282810
699596,26543156
699596,27106653
699596,27725720
699596,27889958
699596,29119327
699596,29573140
699596,29741056
699596,30382189
699596,30696803
699596,31054077
699596,31291201
699596,31527370
699596,31784886
699596,32375713
699596,32958408
699596,33374492
699596,33653313
699596,34405424
699596,35230360
699596,35484254
699596,36011338
699596,36506805
699596,36987843
699596,37553618
699596,37863712
699596,39299919
699596,41187890
699596,42116996
699596,42537474
699596,43242378
699596,45261600
699596,46109878
4418480,24651598
4418480,30412170
4418480,41641947
4418480,43142671
4418480,51249560
4418480,52028650
4418480,53422116
4418480,57174263
210316,13981528
210316,14313853
210316,15017729
210316,16717316
210316,17723003
210316,18434762
210316,18893723
210316,29532133
210316,33046266
210316,34598498
210316,35243043
210316,35433558
210316,35718260
210316,38083267
210316,39799490
210316,41400745
210316,41995319
210316,42746213
210316,43198856
210316,43549092
210316,44040195
210316,55957082
7745196,45526721
7745196,46329749
7745196,46821286
7745196,48009470
7745196,48359267
7745196,48778170
7745196,49681444
7745196,50672528
7745196,53559430
7745196,54008043
7745196,55415295
7745196,55859879
7745196,56330848
7745196,56969035
934123,7260194
934123,13543591
934123,19886559
934123,21445047
934123,26210907
934123,36133755
934123,41116258
934123,49034730
934123,50306356
934123,51540577
5002964,55979700
227636,706512
227636,721672
227636,734878
227636,746762
227636,856274
227636,874457
227636,1477811
227636,1506539
227636,1531597
227636,1551158
227636,1566192
227636,1596038
227636,1614774
227636,1684672
227636,1716403
227636,1747401
227636,1775398
227636,1806432
227636,1824863
227636,1847183
227636,1872644
227636,1898377
227636,1958741
227636,1980277
227636,2012065
227636,2037058
227636,2179053
227636,2330654
227636,2428894
227636,2529456
227636,2706737
227636,2746880
227636,2812216
227636,2845409
227636,2879431
227636,3657452
227636,3978761
227636,4098900
227636,4516996
227636,4835473
227636,4907193
227636,4942728
227636,5079094
227636,5337774
227636,5381045
227636,5418656
227636,5600441
227636,5693855
227636,6018725
227636,6129578
227636,6235077
227636,6314023
227636,6483015
227636,6681127
227636,7032714
227636,7215566
227636,7545815
227636,7681168
227636,8109921
227636,8278154
227636,8385521
227636,8778973
227636,9243657
227636,9323051
227636,9419610
227636,10099892
227636,10312397
227636,10419763
227636,10663176
227636,10864542
227636,11706063
227636,12661076
227636,12832073
227636,13082685
227636,13306457
227636,13512571
227636,13743184
227636,13862578
227636,14035372
227636,14167726
227636,14262618
227636,14443293
227636,14814152
227636,18226860
227636,18553778
227636,18789743
227636,19831923
227636,20084453
227636,20342490
227636,20775041
227636,21294008
227636,21600908
227636,22208931
227636,22530268
227636,22676015
227636,23319434
227636,23552779
227636,23649669
227636,23901712
227636,24232340
227636,24709506
227636,25992003
227636,26369621
227636,26540009
227636,27110750
227636,27290601
227636,27673338
227636,33490961
227636,34566894
227636,34849872
227636,35453549
227636,36172597
227636,37129209
227636,38479697
227636,39009610
227636,40890155
227636,41460164
227636,41922518
227636,42835134
227636,43909222
227636,45241302
227636,46120793
227636,46643989
227636,47767308
227636,49328606
227636,54047486
227636,54264215
227636,54802928
227636,55103853
227636,57081985
227636,57798474
8174626,46340494
8174626,50906630
8174626,52152405
8174626,52545396
8174626,53091842
8174626,53307202
8174626,53629483
8174626,54050741
8174626,54201318
8174626,54401102
8174626,54676154
8174626,55240963
8174626,56120569
8174626,56600631
1043194,6507189
1043194,7032456
1043194,7757449
1043194,8071494
1043194,9768943
1043194,10981792
1043194,13219074
1043194,14674377
1043194,15063360
1043194,16266229
1043194,16889986
1043194,18495143
1043194,20140507
1043194,20613078
1043194,21304122
1043194,22083469
1043194,28774297
1043194,30384336
1043194,34431593
1043194,43503330
1043194,45235907
2217257,12670230
2217257,13147638
2217257,13423677
2217257,13925990
2217257,15586579
2217257,16208581
2217257,18546831
2217257,19221060
2217257,19833575
2217257,21234497
2217257,22681721
2217257,25602008
2217257,26102127
2217257,26382110
2217257,26677432
2217257,28575160
2217257,28810258
2217257,29188495
2217257,33102607
2217257,34224871
2217257,40148236
2217257,41247936
2217257,45291307
2217257,46294400
2217257,48689428
2217257,49800238
2217257,51399692
7800143,42633672
7800143,42791722
7800143,43711334
7800143,44047861
7800143,44980966
7800143,46195303
7800143,46980170
7800143,48737246
7800143,54761297
7800143,54990174
4151430,33923474
4151430,34720935
4151430,37505002
4151430,46124746
2191169,10050577
2191169,12273420
2191169,17418888
2191169,23829864
2191169,25279354
2191169,25556099
2191169,26293141
2191169,26877062
2191169,28204816
2191169,30183133
2191169,33587249
2191169,38720349
2191169,49387994
2191169,50189778
2191169,51435708
2191169,52172922
2191169,52980463
2191169,56432557
6436727,33038179
6436727,34337134
6436727,35036760
6436727,35737054
6436727,38945140
6436727,41161974
6436727,42617731
6436727,43873635
6436727,44867092
6436727,46085267
6436727,48617135
6436727,49524203
6436727,54931545
6436727,57961322
7332364,48935871
7974112,44722491
7974112,45195270
7974112,45440641
7974112,45758250
7974112,46833393
7974112,47822966
7974112,49040539
7974112,50814306
7974112,52167888
7974112,52933871
3751503,16962692
3751503,17312900
3751503,17412404
3751503,17534161
3751503,18133588
3751503,18431633
3751503,18511187
3751503,18894358
3751503,19108115
3751503,19383701
3751503,19550291
3751503,19662023
3751503,19989346
3751503,20076141
3751503,20379682
3751503,20473190
3751503,21262988
3751503,21555316
3751503,22035192
3751503,22315278
3751503,22639386
3751503,23279641
3751503,33310285
3751503,34195866
3751503,35200381
3751503,35589897
3751503,36246547
3751503,36745593
3751503,38136801
3751503,38759720
3751503,38951102
3751503,41100703
9866984,57814241
3772674,18604733
3772674,18694015
3772674,18848225
3772674,18918159
3772674,19228531
3772674,19390402
3772674,19546384
3772674,19807367
3772674,20151911
3772674,20510571
3772674,20841836
3772674,21036694
3772674,21516440
3772674,21882889
3772674,22247903
3772674,22660738
3772674,23034989
3772674,23156494
3772674,23692382
3772674,23880452
3772674,24706361
3772674,25266697
3772674,25436100
3772674,26222828
3772674,26425195
3772674,26928397
3772674,27275128
3772674,27709169
3772674,27726685
3772674,28251516
3772674,28704259
3772674,29064613
3772674,29841156
3772674,30374097
3772674,30778704
3772674,31817463
3772674,32175933
3772674,33238232
3772674,33493852
3772674,34402702
3772674,34670718
3772674,34929337
3772674,35327095
3772674,35633215
3772674,36005794
3772674,36534221
3772674,37296742
3772674,38979245
3772674,39456292
3772674,40716829
3772674,41317838
3772674,42380052
3772674,43231240
3772674,44283250
3772674,45458133
3772674,46126469
3772674,47042872
3772674,47390931
3772674,48281001
3772674,50795677
3772674,53873040
3772674,54918603
3772674,55096890
3772674,56144596
3772674,56477830
4906490,27455574
4906490,34931941
8472954,49076401
8472954,50986858
8472954,55635799
9217150,53418691
9217150,54041783
9217150,55244284
421168,1640930
421168,1697132
421168,1708002
421168,1724993
421168,1735047
421168,1742793
421168,1753797
421168,1797208
421168,1829983
421168,1905557
421168,1952637
421168,1964492
421168,1986538
421168,2021375
421168,2046097
421168,2210362
421168,2253575
421168,2262236
421168,2490906
421168,2651362
421168,2705032
421168,2726342
421168,2816399
421168,2872651
421168,2972641
421168,3036140
421168,3082095
421168,3432572
421168,3482579
421168,3494723
421168,3665980
421168,3683822
421168,3819228
421168,4160236
421168,4365595
421168,4695758
421168,4750840
421168,4876348
421168,4888318
421168,5227229
421168,5286179
421168,5323224
421168,5406622
421168,5496138
421168,5534569
421168,5678699
421168,5758688
421168,5831588
421168,5942475
421168,6029835
421168,6077670
421168,6219479
421168,6286979
421168,6333047
421168,6348558
421168,6410135
421168,6460616
421168,6560622
421168,6625623
421168,6688394
421168,6815073
421168,6896394
421168,6965010
421168,6965200
421168,7012462
421168,7488678
421168,7573114
421168,7842570
421168,7898245
421168,11204860
421168,11383013
421168,11479961
421168,11628787
421168,12569068
421168,12648776
421168,12727065
421168,12912554
421168,13052012
421168,13120507
421168,13165607
421168,13255318
421168,13371195
421168,13493718
421168,13760327
421168,13924559
421168,14124482
421168,14198703
421168,14253574
421168,14400435
421168,14491640
421168,14613812
421168,14882003
421168,14933501
421168,15759276
421168,15871082
421168,15957991
421168,16086996
421168,16238167
421168,16271989
421168,16323673
421168,16581156
421168,16653050
421168,16735005
421168,16802188
421168,17070070
421168,17124492
421168,17342194
421168,17506565
421168,17586662
421168,17835713
421168,18001967
421168,18087834
421168,18123439
421168,18184383
421168,18385502
421168,18478177
421168,18554432
421168,18874480
421168,18960337
421168,19222866
421168,19298095
421168,19365556
421168,19425829
421168,19762513
421168,19811247
421168,20242383
421168,20295963
421168,20425494
421168,20633030
421168,20836265
421168,25619281
421168,26581696
421168,27010683
421168,27114258
421168,27664046
421168,27896556
421168,28046804
421168,28099143
421168,28280164
421168,28358915
421168,28529311
421168,28802973
421168,29020698
421168,29300204
421168,29526558
421168,29615764
421168,29801991
421168,29942824
421168,30054834
421168,30161816
421168,30571511
421168,30624623
421168,30742914
421168,30822202
421168,30999884
421168,31391072
421168,31613557
421168,31961178
421168,32153217
421168,32296804
421168,32364744
421168,32678101
421168,32802379
421168,32949115
421168,33256485
421168,33409502
421168,33578475
421168,33910243
421168,34146710
421168,34437189
421168,34853777
421168,35376068
421168,35543188
421168,35810504
421168,35940414
421168,36703872
421168,36821946
421168,36962780
421168,37643776
421168,37981769
421168,38101522
421168,38600782
421168,39491451
421168,39615426
421168,40315645
421168,40434946
421168,41076219
421168,42831291
421168,43617147
421168,43960571
421168,44536658
421168,45255209
421168,47378126
421168,48215654
421168,49489696
421168,49976615
421168,50286353
421168,51043078
421168,51280661
421168,51565114
421168,52053112
421168,52557019
421168,53011062
421168,53600084
421168,53856373
421168,54140069
421168,54866442
421168,55915452
421168,56827223
3385421,16122911
3385421,16672065
3385421,16786606
3385421,17184711
3385421,17471812
3385421,17701793
3385421,17870201
3385421,18331211
3385421,18908030
3385421,28093557
3385421,28352421
3385421,28650059
3385421,29502504
3385421,29778512
3385421,30113755
3385421,30271397
3385421,31828793
3385421,33428167
3385421,33906617
3385421,34493439
3385421,34952765
3385421,35239995
3385421,36360030
3385421,36944346
3385421,37803982
3385421,38276537
3385421,38609672
3385421,39783354
3385421,40927820
3385421,41735539
3385421,43038260
6517594,35957171
8374102,47929691
8374102,48619439
8374102,49521807
8374102,49964558
8374102,57269024
7860837,55495240
7860837,56395609
7860837,57252235
7860837,58736511
7859909,43471362
7859909,43864624
7859909,44364042
7859909,44730516
7859909,45545011
7859909,46521334
7859909,46755002
7859909,46947480
7859909,47868020
7859909,50347733
7859909,50646226
7859909,51461441
7859909,54139951
7859909,56576036
368403,7860224
368403,9669487
368403,13928084
368403,20572267
368403,44094381
692080,25895964
5686178,29639918
5686178,33578102
7534398,52177608
7534398,52928191
7534398,54275740
7534398,54492227
7534398,55744529
7534398,55956417
7534398,56409773
7534398,57057120
1251763,25196468
9632775,57048694
9679301,57401464
9679301,58404060
9995551,58213602
4363919,22607606
4363919,26926142
4363919,32262017
4363919,42703989
4363919,50480052
1042022,4408895
1042022,4723435
1042022,4847494
1042022,4955318
1042022,5038028
1042022,5093481
1042022,5260117
1042022,5365424
1042022,5407107
1042022,5562729
1042022,5754053
1042022,5966210
1042022,6178006
1042022,6243285
1042022,6456594
1042022,6542927
1042022,6867175
1042022,6964553
1042022,7120826
1042022,8130848
1042022,8284026
1042022,9146481
1042022,10179327
1042022,10226455
1042022,10303668
1042022,10438742
1042022,11008744
1042022,11286047
1042022,11484715
1042022,11697706
1042022,12011556
1042022,12694284
1042022,13013227
1042022,13460480
1042022,13797568
1042022,14164655
1042022,14430728
1042022,14634426
1042022,15140272
1042022,15326473
1042022,15467128
1042022,15599376
1042022,15832037
1042022,16037080
1042022,16201640
1042022,16553000
1042022,16821820
1042022,17001798
1042022,17285883
1042022,18225122
1042022,18450426
1042022,18621065
1042022,19002914
1042022,19119401
1042022,19423350
1042022,19525957
1042022,19743967
1042022,20027296
1042022,20235009
1042022,20425618
1042022,20900654
1042022,21720630
1042022,23965114
1042022,24276015
1042022,24465063
1042022,24970398
1042022,25284666
1042022,26994966
1042022,27303913
1042022,28086751
1042022,28974464
1042022,30721290
1042022,31239816
1042022,31815445
1042022,32436068
1042022,32913461
1042022,33400369
1042022,34098931
1042022,34253603
1042022,34947671
1042022,35571760
1042022,36791619
1042022,37073531
1042022,37520203
1042022,38092865
1042022,38638910
1042022,38929954
1042022,39434367
1042022,40093207
1042022,40374981
1042022,41931240
1042022,42310579
1042022,43361749
1042022,44044545
1042022,44665287
1042022,44921323
1042022,45974685
1042022,46616302
1042022,47095336
1042022,47490708
1042022,48729199
1042022,49774596
1042022,51152479
1042022,52287476
1042022,53291534
7483750,39712218
7483750,40045447
7483750,40545422
7483750,40670394
7483750,41142524
7483750,41466092
7483750,41680293
7483750,42742267
7483750,43582583
7483750,43875624
7483750,44035743
7483750,44496787
7483750,44740817
7483750,44835675
7483750,45292057
7483750,45537250
7483750,45828747
7483750,46066422
7483750,46510624
7483750,46833066
7483750,47230982
7483750,47449784
7483750,47584598
7483750,47829664
7483750,48336840
7483750,48921005
7483750,49245248
7483750,49692320
7483750,49963996
7483750,52032574
7483750,52463388
7483750,52635562
7483750,53030470
7483750,53500673
7483750,53723938
7483750,54211745
7483750,54472734
7483750,54544280
7483750,54670440
7483750,54808484
7483750,54950670
7483750,55319222
7483750,55705340
7483750,55814158
7483750,55956832
